condition,cellId,mean_speed,max_speed,std_speed,total_displacement,trajectory_length,mean_area,std_area,mean_volume,std_volume,residence_time,lateral_migration
ThalassemiaBeta,-586,0.01552541206446073,0.015705971693702653,0.0001605240152184302,2.514357329537234e-05,2.5145158479531036e-05,9.600155521472392e-11,5.866800268000402e-13,5.1062652147239265e-17,4.7160003118266325e-21,163,2.1089999999999996e-07
ThalassemiaBeta,-580,0.016002752063811045,0.016241550152775595,0.00013824223891208316,3.7916813571064495e-05,3.7918370993290205e-05,9.569535504201681e-11,6.99603924742104e-13,5.1030792016806714e-17,5.6464748840095865e-21,238,5.331199999999997e-07
ThalassemiaBeta,-579,0.01609286490500723,0.01638798333069411,0.00026313976800252845,2.6388736392453145e-05,2.6388859758733397e-05,9.59894090909091e-11,3.9261148778873085e-13,5.101855878787878e-17,9.764669938590536e-21,165,4.979999999999993e-07
ThalassemiaBeta,-563,0.017192480061221618,0.01739162686755026,8.974591733808143e-05,2.131229823345969e-05,2.131278148435794e-05,9.572482080000001e-11,6.86267220783988e-14,5.09976368e-17,1.0998926633848977e-21,125,3.8050000000000085e-07
ThalassemiaBeta,-549,0.01510623939721182,0.015197184710185496,4.886506836527891e-05,7.55235955321044e-06,7.552386027515063e-06,9.347513529411766e-11,9.215244505389922e-14,5.1081331372549015e-17,1.089707282156197e-20,51,1.819999999999925e-08
ThalassemiaBeta,-535,0.015126965778699307,0.015228686612932137,4.706945700968665e-05,6.503620251406135e-06,6.5036337018933615e-06,9.514225454545457e-11,2.819061623971053e-13,5.105486136363636e-17,1.251829527938952e-21,44,4.9419999999999605e-08
ThalassemiaBeta,-530,0.017286106046367006,0.01759373730416273,0.00019027000394612002,1.3308344140548214e-05,1.3308452663015517e-05,9.618007435897435e-11,1.3433968714341807e-13,5.101089999999998e-17,1.9934959177346697e-21,78,2.6280000000000026e-07
ThalassemiaBeta,-528,0.015097583721193587,0.015338817877906662,0.00016016981237516173,4.5878849751780405e-05,4.58868215271248e-05,9.743747606557378e-11,1.594122260152406e-12,5.107671081967213e-17,6.4501872410302566e-21,305,2.7304e-07
ThalassemiaBeta,-506,0.01177017063951059,0.011948582140678786,9.778951682155595e-05,1.2944265207360516e-05,1.2944314400341106e-05,9.491712072072072e-11,2.0941671293776386e-13,5.1035078378378386e-17,7.04049850256541e-21,111,2.657999999999933e-08
ThalassemiaBeta,-503,0.015711623199828915,0.015918645327518112,0.0001498885610444145,5.136143040595978e-05,5.136897384629747e-05,9.507354146341462e-11,1.8245040332115444e-12,5.1068737195121946e-17,2.1601922995971727e-20,328,5.617999999999986e-07
ThalassemiaBeta,-490,0.01723740234773418,0.01744402277834494,0.00011655351743983927,5.1341502509688986e-05,5.135862658569935e-05,9.59249685618729e-11,4.869169688753899e-13,5.1009793979933105e-17,5.102351466022172e-21,299,5.408e-07
ThalassemiaBeta,-486,0.012211738667336406,0.012921444911245668,0.00024383048312043935,5.1394810806214625e-05,5.139621511532829e-05,9.249514810426541e-11,7.509603932888598e-13,5.102637440758294e-17,1.544779912695451e-20,422,3.175000000000016e-07
ThalassemiaBeta,-484,0.0170582951284823,0.01736463507675089,0.00023915607269126335,5.1320432421359384e-05,5.133794782423202e-05,9.571998609271522e-11,6.157203985371247e-13,5.100767715231788e-17,6.51331178448974e-21,302,7.955000000000011e-07
ThalassemiaBeta,-479,0.01345046321764925,0.013931771093404328,0.00017953613789466725,5.1357690461748767e-05,5.136152842548999e-05,9.554882976501305e-11,2.750424925438428e-12,5.099169712793734e-17,4.1905764602413704e-20,383,3.0999000000000057e-07
ThalassemiaBeta,-469,0.01283689502608362,0.01335709617335267,0.00036346982428817445,5.1332239292166054e-05,5.1337179033033285e-05,9.431793591022445e-11,4.591042377360851e-13,5.1048585785536153e-17,1.614839844826388e-20,401,8.370000000000057e-08
ThalassemiaBeta,-468,0.017758097434109762,0.01812110592174862,0.00010755451582228934,5.129720239859147e-05,5.1311498890474895e-05,9.62096251724138e-11,2.2810297791503533e-13,5.099871e-17,4.1948233875330406e-21,290,6.446999999999991e-07
ThalassemiaBeta,-460,0.009959789019264935,0.010553398359360127,0.00020467051558875206,3.3056293347367024e-05,3.306082212207683e-05,9.766913753753753e-11,2.898827460776469e-12,5.099465285285286e-17,3.885271345402192e-20,333,1.7247999999999907e-07
ThalassemiaBeta,-457,0.01688215916856164,0.017199224399678404,0.00013796983585360244,5.129953450095083e-05,5.131058970895294e-05,9.66801619672131e-11,6.861198671525119e-13,5.101840786885246e-17,6.129356966668655e-21,305,7.56800000000001e-07
ThalassemiaBeta,-452,0.012174216958247394,0.01304175191007903,0.00042305499793568495,3.33496023174889e-05,3.335104235669292e-05,9.759242545454545e-11,8.331856214917837e-13,5.106686909090909e-17,1.3279745192668921e-20,275,2.6890999999999994e-07
ThalassemiaBeta,-434,0.01190788157427125,0.012399425488804633,0.00037595160732945275,1.845077581065363e-05,1.845116911099094e-05,9.721781602564104e-11,2.3338477532698044e-13,5.108518782051282e-17,6.913001709716404e-21,156,2.8669999999999846e-07
ThalassemiaBeta,-427,0.012408157763428088,0.01279548576592429,0.00026902250040083047,5.1359467698322264e-05,5.136276254964412e-05,9.302860289156628e-11,1.280660055449716e-12,5.1091872530120475e-17,2.982656092037183e-20,415,5.028000000000014e-07
ThalassemiaBeta,-426,0.01583681774503814,0.016169232288348694,0.0001402576472691347,5.1289256618343474e-05,5.130181054769976e-05,9.817962830769233e-11,7.911146082155252e-13,5.100490646153846e-17,9.446427313215065e-21,325,5.607999999999998e-07
ThalassemiaBeta,-411,0.012418753442854284,0.012929479156360618,0.0003205760194358407,4.655564116977774e-05,4.655994300131855e-05,9.664145638297873e-11,2.5804832827694278e-12,5.1062731382978726e-17,3.6769995365092634e-20,376,2.823999999999992e-07
ThalassemiaBeta,-406,0.016564899627888555,0.017136724594752406,0.00023876661690484016,5.1319680900961666e-05,5.13399571880691e-05,9.511458167202571e-11,1.5173575817588507e-12,5.102821832797428e-17,1.2211946230789767e-20,311,6.97800000000002e-07
ThalassemiaBeta,-394,0.015035742864076666,0.015594806629536932,0.00026356159000021095,5.140044595411842e-05,5.141063202307898e-05,9.606427172011663e-11,1.9602776962661722e-12,5.105457376093294e-17,3.103919912945001e-20,343,1.2798000000000009e-06
ThalassemiaBeta,-387,0.01750210051166194,0.01779286226802751,0.00016712414727014285,5.142962661530337e-05,5.144970450570353e-05,9.543532474576272e-11,3.201624056915764e-13,5.101682949152542e-17,7.683083596453782e-21,295,3.985999999999999e-07
ThalassemiaBeta,-385,0.010572310336296891,0.011123624360522832,0.0002728478182563221,3.170395849679224e-05,3.1706882844774416e-05,9.764816677740863e-11,3.1538962859598537e-13,5.1035630232558134e-17,1.9600870293920054e-20,301,9.562999999999996e-07
ThalassemiaBeta,-376,0.01575014766678953,0.01607484405614112,0.00026807397585601846,5.147576659425506e-05,5.1492980615711165e-05,9.553888140243901e-11,7.121965447389424e-13,5.099495914634146e-17,1.3183099244527288e-20,328,5.262000000000001e-07
ThalassemiaBeta,-374,0.01399402877474378,0.014366625394776119,0.00021376043565036316,5.1480267984068654e-05,5.1483617770336156e-05,9.42415409214092e-11,1.3572349100125438e-12,5.104399783197832e-17,4.969831809401474e-20,369,1.0972999999999954e-07
ThalassemiaBeta,-372,0.012508802971720884,0.013002016072287806,0.00036367767222495525,3.963495943394075e-05,3.964493527008668e-05,9.919743522012578e-11,1.6538099034271169e-12,5.104308238993711e-17,4.0967571286437156e-20,318,5.1680000000000156e-08
ThalassemiaBeta,-370,0.011442920770723806,0.011488116717960491,2.670308266078112e-05,1.944821515229611e-06,1.944833256260699e-06,9.721638333333333e-11,1.4917114135034916e-14,5.101204444444444e-17,3.2249436332918508e-21,18,5.5000000000002015e-09
ThalassemiaBeta,-368,0.014094485291446539,0.014945632372571896,0.00030673270145582446,4.507107570040586e-05,4.509054832785127e-05,9.947586230529593e-11,1.9014786313792499e-13,5.09532663551402e-17,1.6690247586119836e-20,321,1.0024999999999993e-06
ThalassemiaBeta,-359,0.010214609522194901,0.010730729327379944,0.00018832087707413588,3.6862711146716764e-05,3.686420171157165e-05,9.824301767955802e-11,8.153626909559395e-13,5.1027028453038673e-17,3.8051416481061995e-20,362,5.807000000000011e-07
ThalassemiaBeta,-357,0.010342579100407883,0.01108813834310395,0.0002854617861011462,1.9029636393045476e-05,1.9030007540988246e-05,9.553010108108109e-11,4.1030737245402874e-13,5.104695837837838e-17,1.9557658556831734e-20,185,4.21200000000002e-07
ThalassemiaBeta,-353,0.011150668322654845,0.01158425924422219,0.00020571754935346672,3.3776167590649125e-05,3.377740267456804e-05,9.80359177631579e-11,6.168196641103976e-13,5.1053107565789484e-17,1.1241074581704089e-20,304,1.2066000000000013e-07
ThalassemiaBeta,-347,0.01138480828452133,0.011722837518573094,0.00023130505644076757,3.960644587542443e-05,3.961319963318838e-05,9.789779025787967e-11,1.2539278381761429e-12,5.109417306590258e-17,3.35580046303208e-20,349,3.4486000000000046e-07
ThalassemiaBeta,-344,0.01471738203266068,0.015656888471069753,0.000569295746059574,5.133592039222084e-05,5.135491633761709e-05,9.801719142857143e-11,1.5047940970576342e-12,5.101120742857143e-17,3.281963738302625e-20,350,1.0254000000000004e-06
ThalassemiaBeta,-333,0.015635725028374892,0.015832506248121936,6.424972412715128e-05,5.1261836476379274e-05,5.1273883990485245e-05,9.501279179331308e-11,2.5299013470018073e-13,5.10224641337386e-17,1.0712196260047104e-20,329,4.861000000000003e-07
ThalassemiaBeta,-327,0.016340340371884355,0.016697970815161015,0.00024217641073434013,5.129210999033189e-05,5.130245676678807e-05,9.584111682539681e-11,1.1086664286154489e-12,5.1017778095238097e-17,5.90111693442053e-21,315,3.593199999999998e-07
ThalassemiaBeta,-326,0.01651341003697367,0.016700307082882785,9.925920529838762e-05,5.133820295814794e-05,5.135042745853562e-05,9.674192596153847e-11,8.993387933767699e-13,5.099240032051282e-17,1.9913984645541142e-20,312,6.952100000000004e-07
ThalassemiaBeta,-316,0.011790732504062013,0.012010556941903994,7.672833076027495e-05,1.1076517305016455e-05,1.1076727187771157e-05,9.642608315789476e-11,3.2028120079965097e-13,5.1049276842105264e-17,1.0767182731066176e-20,95,1.168000000000003e-07
ThalassemiaBeta,-310,0.017068523531697504,0.017395721993117848,0.00018729588329396738,5.135284137184797e-05,5.136554692823957e-05,9.559797284768212e-11,4.276553873817653e-13,5.1001048344370865e-17,3.451733722106239e-21,302,8.499000000000001e-07
ThalassemiaBeta,-299,0.011809838915010171,0.01230486553746257,0.00023964943354348628,4.498831461291086e-05,4.499044776715356e-05,9.637023534031415e-11,9.340995750999204e-13,5.102195026178011e-17,4.106464256142618e-20,382,5.976999999999994e-07
ThalassemiaBeta,-296,0.014828544420797974,0.01519055720802286,0.00023519230871725652,5.143276820438114e-05,5.14459724656047e-05,9.411140603448276e-11,1.1027469869754189e-12,5.107463189655172e-17,2.716461484289366e-20,348,6.991000000000015e-07
ThalassemiaBeta,-290,0.010691142408347277,0.011119363790393452,0.00022085938748166284,1.186357249929784e-05,1.1863639744860917e-05,9.568125714285715e-11,3.1998357720084636e-13,5.109831964285715e-17,6.893329316120562e-21,112,2.2580000000000045e-07
ThalassemiaBeta,-282,0.014680329106169903,0.015381259611843043,0.00041672893351190406,5.135622985586389e-05,5.1364040824077495e-05,9.644076267806269e-11,2.5498117166797588e-12,5.107588404558404e-17,2.4343465574110756e-20,351,5.587099999999993e-07
ThalassemiaBeta,-277,0.01680567360329944,0.017022310343000693,9.336607588844412e-05,5.14043095706537e-05,5.141375044291113e-05,9.543564625407167e-11,2.5766646959376687e-13,5.1002400651465786e-17,9.011485022975015e-21,307,2.3479999999999985e-07
ThalassemiaBeta,-275,0.015206234151174216,0.015763918964215466,0.00038141389957120885,5.137858861518375e-05,5.1383544616721335e-05,9.464957492625368e-11,1.227593267063591e-12,5.1032779646017705e-17,8.600431659306186e-21,339,3.3351999999999914e-07
ThalassemiaBeta,-253,0.011002489594422401,0.011659456669562652,0.0004101733951990887,5.147519089091272e-05,5.147850158995708e-05,9.55819315565032e-11,1.477337430882268e-12,5.110169445628999e-17,4.377826524273377e-20,469,2.108900000000001e-07
ThalassemiaBeta,-250,0.014189955844902274,0.01544750502481699,0.000977291712211601,5.146312811438454e-05,5.1500524811506656e-05,9.533604697802198e-11,2.3562030004909427e-12,5.0999725274725275e-17,2.5576602786866594e-20,364,1.6071000000000002e-06
ThalassemiaBeta,-237,0.01700521966071114,0.01738668234557448,0.0003347395890218248,5.1339995037537735e-05,5.134716046852016e-05,9.719000297029703e-11,4.807134261048943e-13,5.0989222772277217e-17,9.348423543710919e-21,303,1.0011999999999998e-06
ThalassemiaBeta,-233,0.010786067214039786,0.012039945710670085,0.000607870649075081,5.14381723641344e-05,5.1441256102752284e-05,9.576165732217573e-11,2.1153193415631446e-12,5.09852470711297e-17,4.052094395692869e-20,478,6.397e-07
ThalassemiaBeta,-231,0.016941220305610544,0.01747107923053467,0.00042256280328394085,5.131579664466153e-05,5.132502655220134e-05,9.562926513157895e-11,2.0835702896579843e-13,5.101097203947368e-17,4.692221052026273e-21,304,4.096999999999988e-07
ThalassemiaBeta,-226,0.014194882866271885,0.01474353880564951,0.0005060034513121068,5.133633944592411e-05,5.1383499031976e-05,9.824715482093664e-11,1.8082239315339233e-12,5.0995217630853986e-17,3.814689864379015e-20,363,7.99930000000001e-07
ThalassemiaBeta,-216,0.0107318653614984,0.011992176471679277,0.00087105049199194,5.1370920588010503e-05,5.138833693594175e-05,9.651191104166666e-11,1.9065076223652237e-12,5.101231208333333e-17,5.696415145487765e-20,480,6.095000000000015e-07
ThalassemiaBeta,-215,0.01692623222746041,0.017605051818112803,0.00021530894382079213,5.1440334851990234e-05,5.1443416837724557e-05,9.711901409836065e-11,1.0891299821679508e-12,5.098267704918033e-17,1.605598750264418e-20,305,7.664999999999985e-07
ThalassemiaBeta,-207,0.009306870127882711,0.010535052584886654,0.0006709939029588275,5.135097359638222e-05,5.136009853697594e-05,9.478125569620252e-11,2.5195619364058244e-12,5.101939710669078e-17,7.933276521426141e-20,553,5.682799999999996e-07
ThalassemiaBeta,-204,0.01639150882068622,0.017289727599433802,0.0006506439785174411,5.128264108013355e-05,5.1293381035927635e-05,9.690996401273885e-11,9.158631134087103e-13,5.099952834394904e-17,1.37550243784331e-20,314,9.651999999999988e-07
ThalassemiaBeta,-199,0.01205896572440704,0.012493028539228509,0.0003592391443675302,5.135690299748622e-05,5.135950562229644e-05,9.337089320843092e-11,2.0343551363916663e-12,5.103106159250586e-17,4.8931371172100995e-20,427,6.540900000000004e-07
ThalassemiaBeta,-197,0.010785252200238477,0.011463116893291424,0.000312798517324089,5.142766516090562e-05,5.143142105650195e-05,9.682231046025106e-11,1.0313011677035498e-12,5.106722824267782e-17,1.8323919179480102e-20,478,2.41500000000001e-07
ThalassemiaBeta,-181,0.010353597189781431,0.011368106267183811,0.0006207349889264245,5.143941879450412e-05,5.144465842056161e-05,9.798543835341365e-11,1.1815348208462298e-12,5.1054938152610443e-17,4.428976597842148e-20,498,6.53799999999997e-07
ThalassemiaBeta,-174,0.010552216954699295,0.011813511958198712,0.00048511195244478,5.135520503374864e-05,5.137066821098581e-05,9.750842622950819e-11,1.3174231377774026e-12,5.098977192622951e-17,3.720788333012644e-20,488,8.247999999999993e-07
ThalassemiaBeta,-173,0.014599731265085184,0.015825171764670864,0.00048619229915473146,5.1506668628464015e-05,5.152239521969351e-05,9.82908790960452e-11,1.3147565562800337e-12,5.100791892655367e-17,5.555045990352437e-21,354,8.202000000000011e-07
ThalassemiaBeta,-158,0.013274211543552088,0.01424974179979752,0.0006007021337463317,5.135137504710155e-05,5.13667748113716e-05,9.460387396907217e-11,9.338175633497055e-13,5.099976829896908e-17,2.104446750580518e-20,388,1.4778000000000013e-06
ThalassemiaBeta,-153,0.016013902073137878,0.01656081426044882,0.00016763548030446362,5.13873499404116e-05,5.139200254662828e-05,9.809037826086956e-11,1.434408388677104e-12,5.097641645962733e-17,1.383701329620772e-20,322,3.651999999999995e-07
ThalassemiaBeta,-141,0.014667907280855262,0.01500382547114548,0.00014792795562883486,5.1320385596516675e-05,5.13285803234726e-05,9.969219943019941e-11,1.0715145704760769e-12,5.098272136752136e-17,1.3504277602045727e-20,351,2.998000000000001e-07
ThalassemiaBeta,-134,0.0172466684991717,0.017742276336251923,0.0004299397240096975,5.1206337504311334e-05,5.121734480673829e-05,9.484615302013424e-11,2.3143396162521527e-13,5.1033788926174496e-17,1.213010189186339e-20,298,4.7589999999999997e-07
ThalassemiaBeta,-132,0.010322891129982777,0.010734208877445837,0.0001478039631171025,5.148112080296547e-05,5.14871030359772e-05,9.396900899999999e-11,1.677333925637704e-12,5.10249284e-17,3.7665956007034307e-20,500,1.052599999999999e-06
ThalassemiaBeta,-123,0.015877920206413085,0.01610408845634004,0.00021051875437513656,5.126371771033943e-05,5.127313941775261e-05,9.964735524691357e-11,7.733628693048585e-13,5.0966919444444454e-17,9.151769440983779e-21,324,6.539999999999992e-07
ThalassemiaBeta,-121,0.013500059905734895,0.014125314692110764,0.00029221745617985544,5.128189423235901e-05,5.128728811520324e-05,9.858628083989503e-11,1.229792281102073e-12,5.0970271653543306e-17,7.505803694522443e-21,381,4.0849999999999956e-07
ThalassemiaBeta,-119,0.011258091449736489,0.011923411926876046,0.0003672809669699474,5.140900429759581e-05,5.143044339034842e-05,9.829211637554585e-11,8.310712938516744e-13,5.098243231441048e-17,2.023621024636452e-20,458,4.106800000000013e-07
ThalassemiaBeta,-117,0.010718815757660455,0.012975768569430059,0.0006375678220553722,5.1449221989142856e-05,5.146369985977052e-05,9.590918049792532e-11,7.333994657306855e-13,5.1032419087136936e-17,3.651995394535968e-20,482,7.222999999999998e-07
ThalassemiaBeta,-115,0.014646511899584642,0.014937788469058808,0.0001761922514690127,5.1371318331321704e-05,5.13955966286456e-05,9.806154829545453e-11,7.818366434454984e-13,5.099007244318183e-17,5.5877263490392526e-21,352,1.1993000000000005e-06
ThalassemiaBeta,-106,0.008738466670932999,0.01019541796318209,0.0007192139544575101,5.14354772203245e-05,5.145138220544237e-05,9.867379881355933e-11,2.7332664678910726e-12,5.100916406779661e-17,6.684388342120268e-20,590,8.461999999999988e-07
ThalassemiaBeta,-104,0.008960478112059179,0.010065233700288431,0.0006370088912909228,5.1410031899391004e-05,5.141306625093431e-05,9.709065826086956e-11,2.6732447444882883e-12,5.1037835999999996e-17,1.7417483146647835e-20,575,8.846999999999985e-07
ThalassemiaBeta,-100,0.011926197805533747,0.012226623041721386,0.00016890309847471442,5.138848740979918e-05,5.139130727941565e-05,9.499956018518519e-11,1.4071914703367007e-12,5.104568634259259e-17,4.474813582608999e-20,432,2.4082999999999986e-07
ThalassemiaBeta,-94,0.009980132756363147,0.010656338938950844,0.00039714308754360656,5.1477720602017105e-05,5.1486170187669406e-05,9.953430096711799e-11,3.1075202282108112e-12,5.099168568665377e-17,4.583660680518628e-20,517,3.656899999999999e-07
ThalassemiaBeta,-91,0.014847315362677083,0.01585385878678683,0.0008607155074552987,5.133936840219931e-05,5.13543617010461e-05,1.002753060518732e-10,1.7605237706722381e-12,5.097393631123919e-17,2.3969889738990946e-20,347,1.930999999999999e-07
ThalassemiaBeta,-80,0.01515660740300692,0.015786039285286636,0.000503729981104989,5.1354187056285775e-05,5.13683215912089e-05,9.61421611764706e-11,3.930392207512619e-13,5.098944441176471e-17,9.37130172991639e-21,340,9.186e-07
ThalassemiaBeta,-74,0.015643004847445414,0.01599917900801304,0.0002973023838245548,5.1455133286954574e-05,5.1460043944327024e-05,9.627328787878787e-11,5.496718246989083e-13,5.100325242424243e-17,1.6528244505863645e-20,330,4.2438999999999984e-07
ThalassemiaBeta,-73,0.01598213462621861,0.016370601753405555,0.00025482403364104455,5.1285570011533153e-05,5.129286093508406e-05,9.730779440993788e-11,4.8001074562848e-13,5.0986665527950313e-17,8.934899086336324e-21,322,3.1754000000000103e-07
ThalassemiaBeta,-63,0.010841871569828125,0.011822644828459461,0.0003454420963062256,5.137267008310789e-05,5.137995419947531e-05,9.546771136842106e-11,1.272522752010845e-12,5.1036638526315786e-17,3.477984906202544e-20,475,3.069000000000004e-07
ThalassemiaBeta,-57,0.016533263244284713,0.01680811457464965,0.00022227190449075035,5.140156796064908e-05,5.141269276357056e-05,9.663913461538462e-11,5.001181355171632e-13,5.100399487179487e-17,8.649463636860894e-21,312,8.260000000000002e-07
ThalassemiaBeta,-51,0.010174886873328704,0.010679596027092083,0.0002828023638520846,4.455615614038271e-05,4.4560411582943136e-05,9.91538111617312e-11,6.410715196626815e-13,5.101497858769931e-17,6.825649012787132e-20,439,1.4465000000000005e-06
ThalassemiaBeta,-46,0.011240625978982953,0.01161131478767526,0.0001546527369780407,5.147121323808882e-05,5.1473467267848424e-05,1.0099458082788671e-10,1.9944817262528426e-12,5.098719716775599e-17,3.309354896694006e-20,459,1.845999999999982e-07
ThalassemiaBeta,-43,0.012943125465443947,0.014403035377931174,0.0007345405568790261,5.1351893559607095e-05,5.13734247856561e-05,1.0145790603015074e-10,9.815840863641506e-13,5.0981744472361803e-17,3.450658546424138e-20,398,1.267e-06
ThalassemiaBeta,-37,0.009500304913493065,0.010351230337663296,0.00039243044821786466,5.1380644065893615e-05,5.138430918466579e-05,9.632098929889298e-11,8.125022619822728e-13,5.105878025830258e-17,2.3344341866082087e-20,542,3.4650000000000083e-07
ThalassemiaBeta,-29,0.01514993705181134,0.015576526345731517,0.0002675609908635576,5.1341817611746944e-05,5.1349339081832e-05,9.315681764705884e-11,2.647618300394605e-12,5.1060934117647056e-17,4.6180664339160097e-20,340,2.669200000000005e-07
ThalassemiaBeta,-24,0.01607974799058952,0.0169513342323968,0.0003824488019059314,5.12684245634467e-05,5.128136056505952e-05,9.710804031250002e-11,9.622080668863115e-13,5.09715678125e-17,1.1783831235443888e-20,320,7.842800000000006e-07
ThalassemiaBeta,-22,0.015618919068158103,0.016175722309246344,0.00020624235081526083,5.1369898592394635e-05,5.137138592009801e-05,9.510103636363638e-11,5.049391023007917e-13,5.103481787878787e-17,1.0382189641312475e-20,330,1.0939999999999933e-07
ThalassemiaBeta,0,0.009247803936371563,0.009998121798755854,0.0006245173394301871,3.888155663479023e-05,3.888324995627066e-05,9.660317197149645e-11,2.535816931366105e-12,5.096062090261282e-17,4.190278704382919e-20,421,3.476400000000001e-07
ThalassemiaBeta,3,0.013109888485853607,0.01503791759596006,0.0016082915364281373,1.554431113108586e-05,1.554512569393593e-05,9.439168067226893e-11,6.2178438579614e-13,5.102605294117648e-17,3.2883931352206124e-21,119,1.1790000000000102e-07
ThalassemiaBeta,16,0.016705777096659113,0.01877367509127558,0.0023891312214110285,1.41259379950501e-05,1.4126449398383622e-05,9.667076117647059e-11,8.396980898902101e-13,5.1004254117647067e-17,1.3515983068919756e-20,85,1.1760000000000036e-07
ThalassemiaBeta,20,0.00962403673722105,0.010686885432400673,0.0012101412941991562,9.390056406113866e-06,9.390415147266087e-06,9.7794443877551e-11,1.6241730351335456e-12,5.0982522448979577e-17,2.868098450700699e-20,98,5.030000000000187e-08
ThalassemiaBeta,22,0.01635947263371569,0.018810057764587624,0.002122996671231364,1.7594951376176062e-05,1.7595649903273064e-05,9.495399814814811e-11,1.986861785999017e-13,5.1020526851851843e-17,4.760067667811587e-21,108,2.525999999999999e-07
ThalassemiaBeta,27,0.01158435580305908,0.012790432711525008,0.0012077195101040813,1.8239305846813363e-05,1.8247020129192424e-05,9.486767341772152e-11,2.5105949211068697e-12,5.1017470886075945e-17,3.636895383471348e-20,158,9.550599999999993e-07
ThalassemiaBeta,37,0.009482483563022033,0.010173629123681981,0.0016987588268627366,4.510956983833923e-06,4.510980161715832e-06,9.3839825e-11,4.245748278785316e-13,5.1021237500000006e-17,2.5409518236699717e-21,48,2.2300000000001464e-08
ThalassemiaBeta,38,0.01647899862757543,0.019269559654741444,0.0015282688104104368,3.682605501340049e-05,3.68332123624671e-05,9.467609866071427e-11,9.054498393685582e-13,5.1032009821428567e-17,7.728996823406117e-21,224,1.3390000000000053e-07
ThalassemiaBeta,46,0.00737499881314154,0.0081323755628908,0.0008364367852223406,8.448329877969964e-06,8.449523664450342e-06,9.750472521739132e-11,1.521443093114749e-12,5.095177739130434e-17,5.161305774682539e-20,115,2.9033e-07
ThalassemiaBeta,49,0.016079515397255162,0.01800399387438055,0.0025838616619717654,1.0702838002366474e-05,1.0703485290953804e-05,9.473992537313433e-11,8.986097906528051e-14,5.102539253731343e-17,1.4300151972954131e-21,67,1.038000000000006e-07
ThalassemiaBeta,54,0.013140625098683493,0.01504324234976506,0.0010559889704846279,3.9225081595790215e-05,3.923018861956296e-05,9.70847193979933e-11,9.932922010175664e-13,5.096144849498327e-17,4.63361328134228e-20,299,5.836900000000002e-07
ThalassemiaBeta,56,0.008715693885419658,0.010602958833291865,0.0013232869242761486,4.542123072815288e-05,4.5431900024317504e-05,9.884294099616858e-11,2.866339811745408e-12,5.104151168582375e-17,4.1510959141200306e-20,522,4.4939999999999946e-07
ThalassemiaBeta,72,0.008620355038978436,0.009630196966723832,0.0007800822218174066,2.9873299801829724e-05,2.98761670566301e-05,1.000434962536023e-10,4.2315269001190345e-12,5.1004547838616705e-17,2.3503551931727457e-20,347,7.878999999999997e-07
ThalassemiaBeta,79,0.010061317820552702,0.010910323065730964,0.00149330942818963,6.898977276379452e-06,6.8990237300582376e-06,9.590908115942028e-11,7.136175861052161e-13,5.100536521739131e-17,1.1678661109891517e-20,69,3.1999999999999016e-08
ThalassemiaBeta,80,0.013989612322472375,0.01533924603552332,0.0014620077991705015,2.106109304879497e-05,2.1061270096963875e-05,9.474405364238412e-11,1.062565915494177e-12,5.1030309271523186e-17,9.248058181718603e-21,151,7.749999999999883e-08
ThalassemiaBeta,85,0.007870247894562282,0.00926969253348437,0.0025422727134645946,1.2225193512169865e-06,1.2225275762437255e-06,9.489920625e-11,1.140407206147586e-13,5.10254875e-17,1.6185899213000188e-21,16,6.789999999998964e-09
ThalassemiaBeta,95,0.012814680480786112,0.014439454429901254,0.0011042562193873673,3.0297510046041743e-05,3.0305842844045024e-05,9.685772025316456e-11,1.1649365378488177e-12,5.0980237552742616e-17,2.8303726156189e-20,237,3.1259999999999765e-07
ThalassemiaBeta,100,0.015753361838805404,0.01810850998427025,0.001522694943764309,3.237060703307863e-05,3.2375879429727514e-05,9.855768786407767e-11,1.3172450315598363e-12,5.0977207766990296e-17,1.7816055731238826e-20,206,4.226000000000017e-07
ThalassemiaBeta,112,0.014308419931674714,0.01609645617363151,0.0011304786993478462,3.970124203674238e-05,3.970952870259731e-05,9.86542370503597e-11,1.5825912692535688e-12,5.099365899280575e-17,1.524921877835471e-20,278,1.7690000000000164e-07
ThalassemiaBeta,119,0.016596019953314844,0.019267454977963634,0.001880312800162811,2.4321449617570087e-05,2.4321949773229848e-05,9.4722731292517e-11,1.6121144874310926e-13,5.102247482993196e-17,3.200553110105109e-21,147,1.0720000000000128e-07
ThalassemiaBeta,121,0.009781231802654406,0.010408395630844962,0.0008705079102568424,1.9513114343189815e-05,1.9514761172824687e-05,9.88029985e-11,1.3341948923231777e-12,5.0977284999999994e-17,2.445362701874418e-20,200,2.893999999999993e-07
ThalassemiaBeta,130,0.015547031588047346,0.01694230472585162,0.0025394606068885914,9.72519802780385e-06,9.725617375626737e-06,9.8741826984127e-11,1.7808436042981958e-12,5.1003538095238097e-17,1.3668133749138066e-20,63,9.27999999999985e-08
ThalassemiaBeta,132,0.012778531124519868,0.014133351236407184,0.0010766826282120868,2.983667209341551e-05,2.9837207579810016e-05,9.719484017094017e-11,9.192291722324924e-13,5.1001378632478634e-17,1.7596072664919998e-20,234,7.200000000000033e-08
